"";"ID";"anio";"dpto";"region";"w_ano";"e26";"e27";"e29_6";"e49";"e51_2";"e51_3";"e51_4_a";"e51_4_b";"e51_5";"e51_6a";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_6";"e51_8";"e218_1";"e51_9";"e51_10";"e51_11";"e224_1";"f85";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"POBPCOAC";"PT1";"PT2";"PT4";"edu";"exp";"lpt1";"pt1";"lpt4";"pt4";"exp2"
"3988";16689;2022;10;2;71;1;24;3;1;6;0;3;0;0;0;1;0;0;1;3;0;0;0;0;0;0;44;2;2;2;1;1;2;25472,96;25472,96;25472,96;9;9;10,1453727763761;25473;10,1453727763761;25473;81
"3989";16690;2022;10;2;86;1;33;3;1;6;0;3;0;1;2;1;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;30801,16;30801,16;30801,16;12;15;10,3353076305901;30801;10,3353076305901;30801;225
"3990";16691;2022;10;2;52;2;51;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;25;2;2;2;1;9;2;15000;15000;15000;9;36;9,61580548008435;15000;9,61580548008435;15000;1296
"3991";16692;2022;10;2;28;2;61;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;6;1;2;2;1;9;2;24800;10000;10000;12;43;10,1185989321531;24800;9,21034037197618;10000;1849
"3992";16693;2022;10;2;83;1;40;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;37660,16;37660,16;37660,16;12;22;10,5363580507417;37660;10,5363580507417;37660;484
"3993";16695;2022;10;2;74;2;23;2;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;9;2;3200;1000;1000;9;8;8,07090608878782;3200;6,90775527898214;1000;64
"3994";16695;2022;10;2;74;1;23;4;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;29801,16;29801,16;29801,16;9;8;10,3023025979104;29801;10,3023025979104;29801;64
"3995";16696;2022;10;2;57;1;71;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;7000;7000;7000;6;59;8,85366542803745;7000;8,85366542803745;7000;3481
"3996";16697;2022;10;2;28;2;43;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;30301,16;30301,16;30301,16;10;27;10,318941274593;30301;10,318941274593;30301;729
"3997";16709;2022;10;2;20;1;57;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;1;0;0;0;35;2;2;1;1;2;2;79551,16;77801,16;77801,16;13;38;11,2841556156835;79551;11,261911620081;77801;1444
"3998";16712;2022;10;2;41;2;50;3;1;6;0;3;0;3;2;1;0;1;0;0;0;0;0;0;0;0;42;2;2;2;1;9;2;22801,16;22801,16;22801,16;14;30;10,0345666908413;22801;10,0345666908413;22801;900
"3999";16712;2022;10;2;41;1;57;3;1;6;0;3;0;0;0;1;0;0;1;3;0;0;0;0;0;0;40;2;2;2;2;9;2;52801,16;52801,16;52801,16;9;42;10,87428843915;52801;10,87428843915;52801;1764
"4000";16714;2022;10;2;47;2;35;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;2;2;2;1;1;2;21801,16;21801,16;21801,16;9;20;9,9897184583707;21801;9,9897184583707;21801;400
"4001";16715;2022;10;2;36;2;54;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;3;0;0;0;40;2;2;2;1;1;2;74051,16;72801,16;72801,16;15;33;11,2125114846644;74051;11,1954871681238;72801;1089
"4002";16717;2022;10;2;20;1;60;3;1;6;0;3;0;0;0;1;0;0;1;3;0;0;0;2;0;0;1;1;2;2;1;9;2;52000;10000;10000;11;43;10,8589989975636;52000;9,21034037197618;10000;1849
"4003";16719;2022;10;2;70;2;59;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;35801,16;28801,16;28801,16;6;47;10,4857355740985;35801;10,2681709430907;28801;2209
"4004";16719;2022;10;2;70;1;25;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;9;2;20000;20000;20000;9;10;9,90348755253613;20000;9,90348755253613;20000;100
"4005";16720;2022;10;2;31;2;62;3;1;6;0;3;0;3;1;1;0;1;0;0;0;0;0;0;0;0;6;2;2;1;1;1;2;7200;6000;6000;13;43;8,88183630500415;7200;8,69951474821019;6000;1849
"4006";16720;2022;10;2;31;1;28;3;1;6;0;3;0;0;0;1;0;0;2;2;0;0;0;0;0;0;30;2;2;2;2;1;2;28514,7;28514,7;28514,7;9;13;10,2581750227568;28515;10,2581750227568;28515;169
"4007";16724;2022;10;2;16;2;37;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;19301,16;19301,16;19301,16;11;20;9,86792047671377;19301;9,86792047671377;19301;400
"4008";16726;2022;10;2;36;1;34;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;60;2;2;2;1;4;2;267401,16;267401,16;267401,16;16;12;12,4965052817109;267401;12,4965052817109;267401;144
"4009";16727;2022;10;2;46;2;49;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;32801,16;32801,16;32801,16;11;32;10,3982191596005;32801;10,3982191596005;32801;1024
"4010";16728;2022;10;2;48;1;56;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;48301,16;48301,16;48301,16;10;40;10,7852108559154;48301;10,7852108559154;48301;1600
"4011";16728;2022;10;2;48;2;59;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;30;2;2;2;1;2;2;39801,16;39801,16;39801,16;12;41;10,5916513365764;39801;10,5916513365764;39801;1681
"4012";16729;2022;10;2;61;1;45;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;34801,16;34801,16;34801,16;9;30;10,4574059985404;34801;10,4574059985404;34801;900
"4013";16731;2022;10;2;43;2;43;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;37801,16;37801,16;37801,16;12;25;10,5400950689675;37801;10,5400950689675;37801;625
"4014";16732;2022;10;2;63;2;47;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;20801,16;20801,16;20801,16;8;33;9,94276403336513;20801;9,94276403336513;20801;1089
"4015";16732;2022;10;2;63;1;46;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;21301,16;21301,16;21301,16;6;34;9,96651681030852;21301;9,96651681030852;21301;1156
"4016";16733;2022;10;2;74;2;41;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;41188,36;36188,36;36188,36;12;23;10,6259109711483;41188;10,4964927991452;36188;529
"4017";16735;2022;10;2;84;1;36;3;1;6;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;75301,16;75301,16;75301,16;9;21;11,2292508187158;75301;11,2292508187158;75301;441
"4018";16737;2022;10;2;72;1;38;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;49801,16;29801,16;49801,16;8;24;10,8157935559142;49801;10,8157935559142;49801;576
"4019";16738;2022;10;2;74;1;28;3;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;20000;20000;20000;8;14;9,90348755253613;20000;9,90348755253613;20000;196
"4020";16739;2022;10;2;41;2;46;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;33801,16;2801,16;2801,16;6;34;10,4282504004088;33801;7,93778889608495;2801;1156
"4021";16740;2022;10;2;77;1;37;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;64801,16;64801,16;64801,16;5;26;11,0790787834147;64801;11,0790787834147;64801;676
"4022";16741;2022;10;2;89;1;32;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;26801,16;26801,16;26801,16;12;14;10,1962004491443;26801;10,1962004491443;26801;196
"4023";16741;2022;10;2;89;2;27;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;19301,16;19301,16;19301,16;9;12;9,86792047671377;19301;9,86792047671377;19301;144
"4024";16742;2022;10;2;76;2;44;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;7000;7000;7000;5;33;8,85366542803745;7000;8,85366542803745;7000;1089
"4025";16742;2022;10;2;76;1;64;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;20000;20000;20000;6;52;9,90348755253613;20000;9,90348755253613;20000;2704
"4026";16742;2022;10;2;76;1;16;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;12;2;2;2;2;9;2;4000;4000;4000;7;3;8,29404964010203;4000;8,29404964010203;4000;9
"4027";16743;2022;10;2;84;1;38;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;24;2;2;2;1;9;2;25000;25000;25000;7;25;10,1266311038503;25000;10,1266311038503;25000;625
"4028";16743;2022;10;2;84;2;37;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;2;2;2;1;1;2;15900;8000;8000;9;22;9,67407438820832;15900;8,98719682066197;8000;484
"4029";16744;2022;10;2;72;1;30;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;26801,16;26801,16;26801,16;5;19;10,1962004491443;26801;10,1962004491443;26801;361
"4030";16744;2022;10;2;72;2;30;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;2;2;2;1;9;2;8000;8000;8000;9;15;8,98719682066197;8000;8,98719682066197;8000;225
"4031";16745;2022;10;2;28;1;74;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;15;2;2;1;1;9;2;15000;15000;15000;8;60;9,61580548008435;15000;9,61580548008435;15000;3600
"4032";16747;2022;10;2;77;2;39;3;1;6;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;12;2;2;2;1;9;2;15300;9000;9000;7;26;9,63560810738053;15300;9,10497985631836;9000;676
"4033";16747;2022;10;2;77;1;48;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;24;2;2;2;1;1;2;20801,16;20801,16;20801,16;7;35;9,94276403336513;20801;9,94276403336513;20801;1225
"4034";16748;2022;10;2;54;2;27;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;44;2;2;2;1;1;2;31801,16;31801,16;31801,16;16;5;10,3672580460904;31801;10,3672580460904;31801;25
"4035";16749;2022;10;2;34;2;32;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;27801,16;2801,16;2801,16;8;18;10,2328330254269;27801;7,93778889608495;2801;324
"4036";16750;2022;10;2;79;1;30;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;20000;20000;20000;9;15;9,90348755253613;20000;9,90348755253613;20000;225
"4037";16750;2022;10;2;79;2;21;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;22801,16;22801,16;22801,16;11;4;10,0345666908413;22801;10,0345666908413;22801;16
"4038";16751;2022;10;2;88;1;32;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;18000;18000;18000;8;18;9,7981270368783;18000;9,7981270368783;18000;324
"4039";16752;2022;10;2;35;1;61;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;2;2;1;9;2;7000;7000;7000;5;50;8,85366542803745;7000;8,85366542803745;7000;2500
"4040";16753;2022;10;2;60;2;39;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;12;2;2;2;1;9;2;18500;8500;8500;12;21;9,82552601106642;18500;9,04782144247841;8500;441
"4041";16754;2022;10;2;36;1;62;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;7;0;2;2;30;2;2;1;2;1;2;265301,16;172801,16;252801,16;21;35;12,4886209125249;265301;12,4403585298519;252801;1225
"4042";16754;2022;10;2;36;2;61;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;4;0;0;0;35;2;2;1;1;2;2;63801,16;62801,16;62801,16;16;39;11,0635266509858;63801;11,0477288236233;62801;1521
"4043";16755;2022;10;2;16;2;63;3;1;6;0;3;0;3;2;1;0;1;0;0;0;1;8;0;2;1;2;1;2;2;1;1;2;81217,8266666667;7801,16;7801,16;24;33;11,3048900422842;81218;8,96202771956898;7801;1089
"4044";16756;2022;10;2;36;1;53;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;50;2;2;2;1;1;2;68801,16;68801,16;68801,16;11;36;11,1389758842444;68801;11,1389758842444;68801;1296
"4045";16756;2022;10;2;36;2;48;3;1;6;0;3;0;2;2;1;0;2;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;42801,16;42801,16;42801,16;13;29;10,6643204840064;42801;10,6643204840064;42801;841
"4046";16757;2022;10;2;62;1;57;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;27000;27000;27000;10;41;10,2035921449865;27000;10,2035921449865;27000;1681
"4047";16757;2022;10;2;62;2;46;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;28801,16;28801,16;28801,16;9;31;10,2681709430907;28801;10,2681709430907;28801;961
"4048";16758;2022;10;2;86;1;43;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;40801,16;40801,16;40801,16;7;30;10,6164657913606;40801;10,6164657913606;40801;900
"4049";16758;2022;10;2;86;2;44;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;29801,16;29801,16;29801,16;6;32;10,3023025979104;29801;10,3023025979104;29801;1024
"4050";16758;2022;10;2;86;1;26;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;20801,16;20801,16;20801,16;10;10;9,94276403336513;20801;9,94276403336513;20801;100
"4051";16759;2022;10;2;74;2;46;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;29801,16;29801,16;29801,16;9;31;10,3023025979104;29801;10,3023025979104;29801;961
"4052";16759;2022;10;2;74;1;22;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;28301,16;28301,16;28301,16;12;4;10,2506580721906;28301;10,2506580721906;28301;16
"4053";16760;2022;10;2;78;1;45;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;40801,16;40801,16;40801,16;6;33;10,6164657913606;40801;10,6164657913606;40801;1089
"4054";16760;2022;10;2;78;2;44;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;26601,16;26601,16;26601,16;6;32;10,1887101028415;26601;10,1887101028415;26601;1024
"4055";16760;2022;10;2;78;2;24;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;40;2;2;2;2;2;2;44601,16;30801,16;30801,16;10;8;10,7055151466385;44601;10,3353076305901;30801;64
"4056";16761;2022;10;2;88;1;50;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;31401,16;31401,16;31401,16;6;38;10,3546001138891;31401;10,3546001138891;31401;1444
"4057";16761;2022;10;2;88;2;47;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;31201,16;31201,16;31201,16;7;34;10,3482105525936;31201;10,3482105525936;31201;1156
"4058";16761;2022;10;2;88;2;26;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;27801,16;27801,16;27801,16;9;11;10,2328330254269;27801;10,2328330254269;27801;121
"4059";16761;2022;10;2;88;1;32;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;29301,16;29301,16;29301,16;9;17;10,2853823846652;29301;10,2853823846652;29301;289
"4060";16762;2022;10;2;99;1;38;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;32000;32000;32000;7;25;10,3734911817819;32000;10,3734911817819;32000;625
"4061";16762;2022;10;2;99;1;21;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;16500;16500;16500;7;8;9,71111565988867;16500;9,71111565988867;16500;64
"4062";16762;2022;10;2;99;1;20;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;2;2;2;2;9;2;10000;10000;10000;9;5;9,21034037197618;10000;9,21034037197618;10000;25
"4063";16763;2022;10;2;84;1;38;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;32301,16;32301,16;32301,16;6;26;10,3828584218786;32301;10,3828584218786;32301;676
"4064";16763;2022;10;2;84;2;35;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;27501,16;18001,16;27501,16;9;20;10,2219834645832;27501;10,2219834645832;27501;400
"4065";16764;2022;10;2;92;1;42;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;30000;30000;30000;9;27;10,3089526606443;30000;10,3089526606443;30000;729
"4066";16764;2022;10;2;92;2;43;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;31081,16;28601,16;28601,16;9;28;10,3443571268224;31081;10,261202555426;28601;784
"4067";16764;2022;10;2;92;1;22;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;24601,16;24601,16;24601,16;12;4;10,1105488752803;24601;10,1105488752803;24601;16
"4068";16765;2022;10;2;72;1;39;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;9;2;25000;25000;25000;9;24;10,1266311038503;25000;10,1266311038503;25000;576
"4069";16765;2022;10;2;72;2;37;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;28301,16;28301,16;28301,16;9;22;10,2506580721906;28301;10,2506580721906;28301;484
"4070";16766;2022;10;2;86;1;45;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;38000;38000;38000;6;33;10,5453414387085;38000;10,5453414387085;38000;1089
"4071";16767;2022;10;2;71;1;46;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;47301,16;39801,16;47301,16;9;31;10,7642900984922;47301;10,7642900984922;47301;961
"4072";16767;2022;10;2;71;2;48;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;19801,16;19801,16;19801,16;9;33;9,89349580082513;19801;9,89349580082513;19801;1089
"4073";16771;2022;10;2;71;2;48;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;20011,16;15301,16;15301,16;9;33;9,90404539691202;20011;9,63568392150003;15301;1089
"4074";16772;2022;10;2;40;1;29;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;36;2;2;2;1;9;2;12500;12500;12500;12;11;9,43348392329039;12500;9,43348392329039;12500;121
"4075";16773;2022;10;2;69;2;50;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;1;1;1;2;25009,8;25009,8;25009,8;6;38;10,1270230270384;25010;10,1270230270384;25010;1444
"4076";16773;2022;10;2;69;1;26;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;2;9;2;8000;8000;8000;6;14;8,98719682066197;8000;8,98719682066197;8000;196
"4077";16774;2022;10;2;81;1;34;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;21000;21000;21000;9;19;9,95227771670556;21000;9,95227771670556;21000;361
"4078";16774;2022;10;2;81;2;29;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;15000;15000;15000;6;17;9,61580548008435;15000;9,61580548008435;15000;289
"4079";16775;2022;10;2;51;2;60;3;1;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;16;2;2;2;1;9;2;11940;9500;9500;9;45;9,38764938694659;11940;9,15904707758863;9500;2025
"4080";16776;2022;10;2;46;2;47;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;31801,16;31801,16;31801,16;9;32;10,3672580460904;31801;10,3672580460904;31801;1024
"4081";16777;2022;10;2;77;2;29;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;9250;8000;8000;11;12;9,13237883050647;9250;8,98719682066197;8000;144
"4082";16778;2022;10;2;76;1;23;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;2;2;29703,48;29703,48;29703,48;9;8;10,2990194896439;29703;10,2990194896439;29703;64
"4083";16779;2022;10;2;62;2;37;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;42101,16;35101,16;35101,16;12;19;10,6478305727351;42101;10,4659894573409;35101;361
"4084";16780;2022;10;2;50;2;26;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;22151,16;2801,16;2801,16;8;12;10,0056451443052;22151;7,93778889608495;2801;144
"4085";16781;2022;10;2;40;1;27;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;40801,16;40801,16;40801,16;9;12;10,6164657913606;40801;10,6164657913606;40801;144
"4086";16782;2022;10;2;50;2;42;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;36;2;2;2;1;9;2;12000;12000;12000;8;28;9,39266192877014;12000;9,39266192877014;12000;784
"4087";16784;2022;10;2;72;1;51;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;9;2;14000;14000;14000;9;36;9,5468126085974;14000;9,5468126085974;14000;1296
"4088";16785;2022;10;2;59;1;34;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;40;2;2;2;1;9;2;34801,16;34801,16;34801,16;16;12;10,4574059985404;34801;10,4574059985404;34801;144
"4089";16787;2022;10;2;27;2;48;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;1;0;0;0;44;2;2;2;1;1;2;30801,16;2801,16;2801,16;13;29;10,3353076305901;30801;7,93778889608495;2801;841
"4090";16788;2022;10;2;39;2;56;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;3;0;0;20;2;2;2;1;9;2;60000;60000;60000;15;35;11,0020998412042;60000;11,0020998412042;60000;1225
"4091";16790;2022;10;2;22;1;21;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;25000;25000;25000;12;3;10,1266311038503;25000;10,1266311038503;25000;9
"4092";16791;2022;10;2;15;2;60;3;1;6;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;2;1;2;2;1;9;2;22000;5000;5000;11;43;9,99879773234045;22000;8,51719319141624;5000;1849
"4093";16796;2022;10;2;57;1;43;3;1;6;0;3;0;3;3;1;0;1;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;62801,16;62801,16;62801,16;15;22;11,0477288236233;62801;11,0477288236233;62801;484
"4094";16796;2022;10;2;57;2;45;3;1;6;3;3;0;1;2;1;0;2;0;0;0;0;0;0;0;0;35;2;2;2;1;1;2;33801,16;33801,16;33801,16;15;24;10,4282504004088;33801;10,4282504004088;33801;576
"4095";16797;2022;10;2;19;2;35;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;4;0;0;0;44;2;1;2;1;1;2;67801,16;44801,16;44801,16;16;13;11,1243345829267;67801;10,709989310925;44801;169
"4096";16798;2022;10;2;57;1;56;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;42801,16;42801,16;42801,16;6;44;10,6643204840064;42801;10,6643204840064;42801;1936
"4097";16799;2022;10;2;39;1;23;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;44001,16;44001,16;44001,16;6;11;10,6919712761892;44001;10,6919712761892;44001;121
"4098";16801;2022;10;2;15;2;36;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;56;2;2;2;1;9;2;20000;20000;20000;8;22;9,90348755253613;20000;9,90348755253613;20000;484
"4099";16802;2022;10;2;15;1;66;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;36;1;2;2;1;2;2;122801,16;87801,16;87801,16;10;50;11,7183217409046;122801;11,382829991381;87801;2500
"4100";16825;2022;11;2;39;1;25;3;1;6;0;3;0;0;0;1;0;0;1;3;0;2;1;0;0;0;30;2;2;1;2;9;2;2000;2000;2000;10;9;7,60090245954208;2000;7,60090245954208;2000;81
"4101";16826;2022;11;2;30;1;35;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;25000;25000;25000;9;20;10,1266311038503;25000;10,1266311038503;25000;400
"4102";16827;2022;11;2;34;1;68;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;40;1;2;2;2;4;2;46000;30000;30000;12;50;10,7363966754712;46000;10,3089526606443;30000;2500
"4103";16829;2022;11;2;30;2;73;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;1;1;2;1;9;2;73500;55000;55000;6;61;11,2050406852009;73500;10,9150884642146;55000;3721
"4104";16830;2022;11;2;121;2;42;3;1;6;0;3;0;3;0;1;0;1;0;0;4;0;0;0;0;0;25;2;2;2;1;2;2;37801,16;37801,16;37801,16;16;20;10,5400950689675;37801;10,5400950689675;37801;400
"4105";16830;2022;11;2;121;1;43;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;44801,16;44801,16;44801,16;9;28;10,709989310925;44801;10,709989310925;44801;784
"4106";16831;2022;11;2;31;2;47;3;1;6;0;3;0;3;0;1;0;1;0;0;4;0;0;0;0;0;20;2;2;2;1;2;2;40801,16;40801,16;40801,16;16;25;10,6164657913606;40801;10,6164657913606;40801;625
"4107";16831;2022;11;2;31;1;23;3;1;6;0;3;1;0;0;1;2;0;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;21301,16;21301,16;21301,16;10;7;9,96651681030852;21301;9,96651681030852;21301;49
"4108";16832;2022;11;2;30;2;60;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;25801,16;25801,16;25801,16;10;44;10,1581747311393;25801;10,1581747311393;25801;1936
