"";"ID";"anio";"dpto";"nom_dpto";"barrio";"REGION_4";"e26";"e27";"e29_6";"e49";"e197_1";"e51_2";"e51_3";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_4_a";"e51_4_b";"e51_5";"e51_6";"e51_8";"e215_1";"e218_1";"e221_1";"e224_1";"e51_9";"e51_10";"e51_11";"f85";"f98";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"POBPCOAC";"PT1";"PT2";"PT4";"YDA";"edu";"exp";"lpt1";"pt1";"lpt4";"pt4";"exp2"
"9622";69728;2024;1;"Montevideo";52;1;2;59;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;6;0;2;2;1;1;9;2;39000;39000;39000;59000;15;38;10,5713169251118;39000;10,5713169251118;39000;1444
"9623";69729;2024;1;"Montevideo";53;1;2;41;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;20;0;2;2;2;1;1;2;30481,85;30481,85;30481,85;180815,75;10;25;10,3248867034967;30482;10,3248867034967;30482;625
"9624";69729;2024;1;"Montevideo";53;1;1;41;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;60;0;2;2;2;1;1;2;134481,85;134481,85;134481,85;180815,75;10;25;11,8091845246803;134482;11,8091845246803;134482;625
"9625";69730;2024;1;"Montevideo";53;1;1;32;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;2;2;123982,47;123982,47;123982,47;188334,16;8;18;11,7278954636256;123982;11,7278954636256;123982;324
"9626";69730;2024;1;"Montevideo";53;1;2;32;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;47000;47000;47000;188334,16;9;17;10,7579028806922;47000;10,7579028806922;47000;289
"9627";69731;2024;1;"Montevideo";53;1;2;28;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;45;0;2;2;2;1;1;2;110481,85;110481,85;110481,85;153000;16;6;11,6126065330552;110482;11,6126065330552;110482;36
"9628";69733;2024;1;"Montevideo";53;1;2;33;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;55481,85;55481,85;55481,85;123500;12;15;10,9238112192225;55482;10,9238112192225;55482;225
"9629";69733;2024;1;"Montevideo";53;1;1;37;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;61981,85;61981,85;61981,85;123500;9;22;11,0345968792345;61982;11,0345968792345;61982;484
"9630";69735;2024;1;"Montevideo";53;1;2;33;0;1;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;0;0;0;45;0;2;2;2;1;1;2;55481,85;55481,85;55481,85;141000;12;15;10,9238112192225;55482;10,9238112192225;55482;225
"9631";69736;2024;1;"Montevideo";53;1;2;28;4;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;17481,85;17481,85;17481,85;16000;9;13;9,76891847884965;17482;9,76891847884965;17482;169
"9632";69739;2024;1;"Montevideo";53;1;1;48;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;9;2;34481,85;34481,85;34481,85;46000;9;33;10,4481883776306;34482;10,4481883776306;34482;1089
"9633";69740;2024;1;"Montevideo";53;1;2;45;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;1;2;71241,21;61241,21;61241,21;78759,36;9;30;11,1738267220993;71241;11,0225756079043;61241;900
"9634";69741;2024;1;"Montevideo";53;1;1;58;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;48;0;2;2;2;1;1;2;106433,54;106433,54;106433,54;119951,69;14;38;11,5752760317805;106434;11,5752760317805;106434;1444
"9635";69742;2024;1;"Montevideo";52;1;2;44;4;1;1;6;0;1;0;1;0;3;0;3;0;2;2;1;0;0;4;0;0;30;0;2;1;2;1;2;2;98481,85;76481,85;76481,85;225000;18;20;11,4976275462221;98482;11,2448087367633;76482;400
"9636";69743;2024;1;"Montevideo";52;1;2;74;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;1;0;3;3;0;30;0;2;2;2;1;9;2;154481,85;154481,85;154481,85;350000;18;50;11,947831892691;154482;11,947831892691;154482;2500
"9637";69746;2024;1;"Montevideo";52;1;1;42;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;45;0;2;2;2;1;1;2;14000;14000;14000;81000;14;22;9,5468126085974;14000;9,5468126085974;14000;484
"9638";69747;2024;1;"Montevideo";52;1;2;50;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;35;0;2;2;2;1;1;2;79481,85;79481,85;79481,85;95000;10;34;11,2832839726908;79482;11,2832839726908;79482;1156
"9639";69749;2024;1;"Montevideo";52;1;2;55;0;1;1;6;0;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;44;0;2;1;2;1;1;2;46481,85;4481,85;4481,85;112000;10;39;10,7468171927991;46482;8,40779118659869;4482;1521
"9640";69750;2024;1;"Montevideo";52;1;2;60;3;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;2;2;1;1;2;11981,85;11981,85;11981,85;87500;6;48;9,39114828378734;11982;9,39114828378734;11982;2304
"9641";69750;2024;1;"Montevideo";52;1;1;59;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;2;2;2;1;1;2;79481,85;79481,85;79481,85;87500;6;47;11,2832839726908;79482;11,2832839726908;79482;2209
"9642";69751;2024;1;"Montevideo";52;1;1;61;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;2;2;52481,85;52481,85;52481,85;48000;9;46;10,868222674521;52482;10,868222674521;52482;2116
"9643";69755;2024;1;"Montevideo";27;1;1;42;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;1;0;0;40;0;2;2;2;1;2;2;141981,85;139481,85;139481,85;272500;13;23;11,8634545115127;141982;11,845689764252;139482;529
"9644";69755;2024;1;"Montevideo";27;1;2;35;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;2;2;139481,85;139481,85;139481,85;272500;12;17;11,845689764252;139482;11,845689764252;139482;289
"9645";69756;2024;1;"Montevideo";27;1;1;34;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;15;0;2;2;2;1;1;2;15800;15800;15800;30800;12;16;9,66776521901506;15800;9,66776521901506;15800;256
"9646";69758;2024;1;"Montevideo";27;1;1;50;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;2;2;1;9;2;6500;6500;6500;57463,7;6;38;8,77955745588373;6500;8,77955745588373;6500;1444
"9647";69758;2024;1;"Montevideo";27;1;2;29;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;46481,85;46481,85;46481,85;57463,7;9;14;10,7468171927991;46482;10,7468171927991;46482;196
"9648";69759;2024;1;"Montevideo";27;1;2;40;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;76481,85;64481,85;64481,85;104351,69;12;22;11,2448087367633;76482;11,0741390678359;64482;484
"9649";69760;2024;1;"Montevideo";27;1;2;39;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;44;0;2;2;2;1;1;2;75481,85;75481,85;75481,85;98500;14;19;11,231647508986;75482;11,231647508986;75482;361
"9650";69761;2024;1;"Montevideo";27;1;1;45;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;97981,85;97981,85;97981,85;151355,18;9;30;11,4925375364187;97982;11,4925375364187;97982;900
"9651";69761;2024;1;"Montevideo";27;1;2;46;3;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;62337,03;62337,03;62337,03;151355,18;11;29;11,040310910223;62337;11,040310910223;62337;841
"9652";69762;2024;1;"Montevideo";26;1;1;55;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;54;2;2;2;2;1;1;2;120482,97;114482,97;120482,97;121945,94426672;11;38;11,6992636941243;120483;11,6992636941243;120483;1444
"9653";69763;2024;1;"Montevideo";26;1;1;50;0;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;42;0;2;2;2;1;9;2;34481,85;34481,85;34481,85;41000;8;36;10,4481883776306;34482;10,4481883776306;34482;1296
"9654";69764;2024;1;"Montevideo";26;1;1;45;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;45;0;2;2;2;2;9;2;104481,85;104481,85;104481,85;120000;17;22;11,5567686510916;104482;11,5567686510916;104482;484
"9655";69765;2024;1;"Montevideo";26;1;2;29;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;50481,85;50481,85;50481,85;46000;11;12;10,8293691447211;50482;10,8293691447211;50482;144
"9656";69766;2024;1;"Montevideo";26;1;2;45;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;30;24;2;2;2;1;1;2;75391,85;45395,65;75391,85;70910;9;30;11,2304544579682;75392;11,2304544579682;75392;900
"9657";69775;2024;1;"Montevideo";26;1;2;30;0;1;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;0;0;0;35;13;2;2;2;1;1;2;72881,85;55181,85;62181,85;68400;12;12;11,1965949158049;72882;11,0378184355021;62182;144
"9658";69776;2024;1;"Montevideo";26;1;1;26;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;80481,85;80481,85;80481,85;114240;6;14;11,2957869721469;80482;11,2957869721469;80482;196
"9659";69776;2024;1;"Montevideo";26;1;2;57;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;8;12;2;2;2;1;1;2;42721,85;23377,85;42721,85;114240;12;39;10,6624657779399;42722;10,6624657779399;42722;1521
"9660";69777;2024;1;"Montevideo";51;1;2;49;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;24;0;2;2;1;1;9;2;18750;18750;18750;122533,333333333;10;33;9,83894903139856;18750;9,83894903139856;18750;1089
"9661";69777;2024;1;"Montevideo";51;1;1;52;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;44;7;2;2;2;1;1;2;84481,85;76481,85;84481,85;122533,333333333;9;37;11,3442919973746;84482;11,3442919973746;84482;1369
"9662";69778;2024;1;"Montevideo";51;1;2;37;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;2;0;20;30;2;2;2;1;1;2;105481,85;58481,85;105481,85;119000;14;17;11,5662941791833;105482;11,5662941791833;105482;289
"9663";69779;2024;1;"Montevideo";51;1;1;48;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;35;20;2;2;2;1;2;2;161481,85;109481,85;161481,85;175000;9;33;11,9921480314284;161482;11,9921480314284;161482;1089
"9664";69785;2024;1;"Montevideo";51;1;2;60;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6;2;2;2;1;1;2;35981,85;28481,85;35981,85;71500;6;48;10,4907699236368;35982;10,4907699236368;35982;2304
"9665";69786;2024;1;"Montevideo";51;1;2;79;3;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;1;2;1;9;2;23500;500;500;39500;6;67;10,0647557001323;23500;6,21460809842219;500;4489
"9666";69787;2024;1;"Montevideo";47;1;2;41;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;36;0;2;2;2;1;2;2;92481,85;62481,85;62481,85;98000;16;19;11,4347676880314;92482;11,0426313935502;62482;361
"9667";69788;2024;1;"Montevideo";47;1;2;73;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;5;0;3;6;0;1;2;1;1;1;2;181822,756666667;36281,09;36281,09;272340,906666667;20;47;12,110787627076;181823;10,4990519478792;36281;2209
"9668";69790;2024;1;"Montevideo";47;1;1;44;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;56;0;2;2;2;2;9;2;96981,85;96981,85;96981,85;348500;12;26;11,4822791265756;96982;11,4822791265756;96982;676
"9669";69792;2024;1;"Montevideo";47;1;2;33;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;50;0;2;2;2;1;9;2;64481,85;64481,85;64481,85;60000;12;15;11,0741390678359;64482;11,0741390678359;64482;225
"9670";69793;2024;1;"Montevideo";47;1;1;43;0;1;1;6;0;1;0;2;2;3;0;1;2;0;0;0;0;0;0;0;0;45;16;2;2;2;1;2;2;155472,85;145972,85;155472,85;157991;12;25;11,9542263972867;155473;11,9542263972867;155473;625
"9671";69794;2024;1;"Montevideo";47;1;2;38;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;20;0;2;2;2;1;2;2;64481,85;64481,85;64481,85;148000;16;16;11,0741390678359;64482;11,0741390678359;64482;256
"9672";69794;2024;1;"Montevideo";47;1;1;33;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;45;0;2;2;2;2;1;2;54481,85;54481,85;54481,85;148000;16;11;10,9056228976624;54482;10,9056228976624;54482;121
"9673";69797;2024;1;"Montevideo";47;1;2;42;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;1;0;3;2;0;40;0;2;2;2;1;2;2;92481,85;92481,85;92481,85;147900;17;19;11,4347676880314;92482;11,4347676880314;92482;361
"9674";69797;2024;1;"Montevideo";47;1;1;45;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;3;0;30;0;2;2;2;1;1;2;64281,85;64281,85;64281,85;147900;15;24;11,0710325997733;64282;11,0710325997733;64282;576
"9675";69798;2024;1;"Montevideo";47;1;2;38;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;4;0;2;40;0;2;2;2;1;2;2;156981,85;154481,85;154481,85;335000;18;14;11,9638854725521;156982;11,947831892691;154482;196
"9676";69798;2024;1;"Montevideo";47;1;1;38;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;6;0;0;45;0;2;2;2;1;1;2;156981,85;154481,85;154481,85;335000;18;14;11,9638854725521;156982;11,947831892691;154482;196
"9677";69801;2024;1;"Montevideo";47;1;1;47;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;5;0;2;33;20;2;2;2;1;1;2;169481,85;104481,85;169481,85;190000;19;22;12,0405011204232;169482;12,0405011204232;169482;484
"9678";69802;2024;1;"Montevideo";47;1;2;36;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;34;0;2;2;2;1;1;2;61241,21;61241,21;61241,21;56759,36;11;19;11,0225756079043;61241;11,0225756079043;61241;361
"9679";69803;2024;1;"Montevideo";47;1;1;38;3;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;20;2;2;2;2;1;9;2;60381,85;45000;60381,85;55900;11;21;11,008443842076;60382;11,008443842076;60382;441
"9680";69806;2024;1;"Montevideo";9;1;1;55;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;38;0;2;2;2;1;9;2;24481,85;24481,85;24481,85;75000;11;38;10,1056873056663;24482;10,1056873056663;24482;1444
"9681";69812;2024;1;"Montevideo";10;1;1;41;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;2;2;2;1;2;2;87050;87050;87050;98867,435;6;29;11,3742379451963;87050;11,3742379451963;87050;841
"9682";69813;2024;1;"Montevideo";10;1;2;60;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;45;0;2;2;2;1;1;2;34681,85;34681,85;34681,85;142950;10;44;10,4539717743391;34682;10,4539717743391;34682;1936
"9683";69813;2024;1;"Montevideo";10;1;1;29;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;2;0;40;0;2;2;2;1;9;2;30000;30000;30000;142950;14;9;10,3089526606443;30000;10,3089526606443;30000;81
"9684";69815;2024;1;"Montevideo";10;1;2;45;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;1;0;4;1;0;40;0;2;2;2;1;1;2;89481,85;81481,85;81481,85;86000;17;22;11,4017910904015;89482;11,3081355750413;81482;484
"9685";69816;2024;1;"Montevideo";10;1;1;57;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;48;0;2;2;2;1;2;2;164481,85;164481,85;164481,85;283000;14;37;12,0105555087538;164482;12,0105555087538;164482;1369
"9686";69817;2024;1;"Montevideo";10;1;1;31;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;44;0;2;2;2;2;1;2;49481,85;49481,85;49481,85;210210;10;15;10,8093612146515;49482;10,8093612146515;49482;225
"9687";69818;2024;1;"Montevideo";10;1;1;37;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;3;0;45;0;2;2;2;1;1;2;93681,85;93681,85;93681,85;126496,2;15;16;11,4476597461552;93682;11,4476597461552;93682;256
"9688";69818;2024;1;"Montevideo";10;1;2;34;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;45;0;2;2;2;1;1;2;41778,05;41778,05;41778,05;126496,2;14;14;10,640126360972;41778;10,640126360972;41778;196
"9689";69819;2024;1;"Montevideo";10;1;1;30;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;40;0;2;2;2;1;1;2;44645,37;44645,37;44645,37;110163,52;15;9;10,7065058855192;44645;10,7065058855192;44645;81
"9690";69820;2024;1;"Montevideo";10;1;2;58;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;1;0;0;29;0;2;2;1;1;2;2;158231,85;154481,85;154481,85;354166,666666667;13;39;11,9718166414857;158232;11,947831892691;154482;1521
"9691";69820;2024;1;"Montevideo";10;1;1;57;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;38;0;2;2;2;1;2;2;158231,85;154481,85;154481,85;354166,666666667;16;35;11,9718166414857;158232;11,947831892691;154482;1225
"9692";69821;2024;1;"Montevideo";10;1;2;37;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;1;0;4;1;0;44;0;2;2;1;1;1;2;88281,85;88281,85;88281,85;265600;17;14;11,3882898162;88282;11,3882898162;88282;196
"9693";69821;2024;1;"Montevideo";10;1;1;58;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;56;0;2;2;1;1;1;2;150281,85;150281,85;150281,85;265600;17;35;11,9202678099661;150282;11,9202678099661;150282;1225
"9694";69822;2024;1;"Montevideo";10;1;2;40;0;1;1;6;0;1;0;1;1;3;0;3;3;0;0;0;0;0;0;0;0;45;0;2;2;2;1;1;2;74581,85;72481,85;72481,85;120100;15;19;11,2196524590031;74582;11,1910914646737;72482;361
"9695";69822;2024;1;"Montevideo";10;1;1;45;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;9;2;20000;20000;20000;120100;10;29;9,90348755253613;20000;9,90348755253613;20000;841
"9696";69823;2024;1;"Montevideo";10;1;2;65;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;20;0;1;2;2;1;1;2;146481,85;69481,85;69481,85;162000;17;42;11,8946568089792;146482;11,1488208463679;69482;1764
"9697";69825;2024;1;"Montevideo";10;1;2;61;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;32;0;2;2;2;1;2;2;115815,183333333;114481,85;114481,85;198500;16;39;11,6597509523941;115815;11,6481715741277;114482;1521
"9698";69825;2024;1;"Montevideo";10;1;2;29;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;8;0;0;60;0;2;2;2;2;9;2;63648,5166666667;63648,5166666667;63648,5166666667;198500;20;3;11,061131299184;63649;11,061131299184;63649;9
"9699";69827;2024;1;"Montevideo";10;1;2;36;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;4;0;1;40;0;2;2;2;1;2;2;130981,85;124481,85;124481,85;246695,44;17;13;11,7828140429661;130982;11,731915201127;124482;169
"9700";69827;2024;1;"Montevideo";10;1;1;39;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;44;0;2;2;2;2;1;2;75677,29;75677,29;75677,29;246695,44;16;17;11,2342333944165;75677;11,2342333944165;75677;289
"9701";69828;2024;1;"Montevideo";10;1;2;57;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;60;0;2;2;2;1;1;2;55133,54;55133,54;55133,54;175531,446756513;14;37;10,9175135213851;55134;10,9175135213851;55134;1369
"9702";69828;2024;1;"Montevideo";10;1;1;62;0;1;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;0;0;0;40;0;2;2;2;2;9;2;30000;30000;30000;175531,446756513;12;44;10,3089526606443;30000;10,3089526606443;30000;1936
"9703";69828;2024;1;"Montevideo";10;1;2;33;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;2;0;20;20;2;2;2;2;1;2;73881,85;34481,85;70481,85;175531,446756513;14;13;11,2102224746061;73882;11,1631105088467;70482;169
"9704";69829;2024;1;"Montevideo";10;1;2;34;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;35;0;2;2;2;1;9;2;154481,85;154481,85;154481,85;150000;16;12;11,947831892691;154482;11,947831892691;154482;144
"9705";69830;2024;1;"Montevideo";10;1;1;33;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;4;0;2;45;0;2;2;2;1;1;2;160000;160000;160000;160000;18;9;11,982929094216;160000;11,982929094216;160000;81
"9706";69831;2024;1;"Montevideo";10;1;1;52;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;4;0;2;40;0;2;2;2;1;2;2;113481,85;113481,85;113481,85;131000;18;28;11,6393981912221;113482;11,6393981912221;113482;784
"9707";69832;2024;1;"Montevideo";10;1;1;54;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;30;0;2;2;1;1;9;2;126148,516666667;126148,516666667;126148,516666667;140000;17;31;11,7452151955115;126149;11,7452151955115;126149;961
"9708";69833;2024;1;"Montevideo";9;1;1;35;3;1;1;6;0;1;0;0;1;3;0;0;3;0;0;1;0;0;4;0;0;40;0;2;2;2;1;9;2;106481,85;106481,85;106481,85;145500;16;13;11,5757298270728;106482;11,5757298270728;106482;169
"9709";69834;2024;1;"Montevideo";9;1;2;68;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;20;0;1;1;1;1;1;2;66967,6;40417,6;40417,6;187967,6;12;50;11,11196419932;66968;10,6070206126485;40418;2500
"9710";69836;2024;1;"Montevideo";9;1;2;36;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;1;1;5;3;1;30;0;2;2;1;1;1;2;147663,7;145663,7;145663,7;248172,126666667;21;9;11,9026926698639;147664;11,8890558190695;145664;81
"9711";69836;2024;1;"Montevideo";9;1;1;34;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;40;0;2;2;1;1;1;2;96823,61;96823,61;96823,61;248172,126666667;11;17;11,4806461484834;96824;11,4806461484834;96824;289
"9712";69837;2024;1;"Montevideo";9;1;2;49;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;2;0;1;2;0;30;0;2;2;2;1;1;2;154481,85;154481,85;154481,85;361906,76;15;28;11,947831892691;154482;11,947831892691;154482;784
"9713";69837;2024;1;"Montevideo";9;1;1;52;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;6;0;0;36;0;2;2;2;1;1;2;136388,61;136388,61;136388,61;361906,76;18;28;11,823263516506;136389;11,823263516506;136389;784
"9714";69838;2024;1;"Montevideo";9;1;1;30;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;6;0;0;45;0;2;2;2;1;1;2;175481,85;175481,85;175481,85;254700;18;6;12,0752908977365;175482;12,0752908977365;175482;36
"9715";69841;2024;1;"Montevideo";9;1;1;31;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;45;0;2;2;2;1;1;2;211815,183333333;210981,85;210981,85;207333,333333333;15;10;12,2634693967063;211815;12,259527389801;210982;100
"9716";69842;2024;1;"Montevideo";9;1;1;61;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;51;0;1;2;2;1;4;2;112000;63000;63000;227900;16;39;11,6262541502772;112000;11,0508900053737;63000;1521
"9717";69842;2024;1;"Montevideo";9;1;2;55;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;40;0;2;1;2;1;1;2;75381,85;52281,85;52281,85;227900;11;38;11,2303218088389;75382;10,8644045534931;52282;1444
"9718";69843;2024;1;"Montevideo";8;1;1;61;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;24;0;1;2;2;1;9;2;293815,183333333;219815,183333333;219815,183333333;339333,333333333;17;38;12,5907062205334;293815;12,3005423965155;219815;1444
"9719";69844;2024;1;"Montevideo";8;1;1;58;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;4;2;102815,183333333;102815,183333333;102815,183333333;265333,333333333;11;41;11,540688318892;102815;11,540688318892;102815;1681
"9720";69844;2024;1;"Montevideo";8;1;2;53;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;44;0;2;2;2;1;1;2;83481,85;83481,85;83481,85;265333,333333333;14;33;11,3323845219422;83482;11,3323845219422;83482;1089
"9721";69844;2024;1;"Montevideo";8;1;2;24;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;25;0;2;2;2;2;1;2;54481,85;54481,85;54481,85;265333,333333333;16;2;10,9056228976624;54482;10,9056228976624;54482;4
"9722";69847;2024;1;"Montevideo";8;1;1;38;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;40;0;2;2;1;1;1;2;452981,85;430481,85;430481,85;507490;15;17;13,0236073374373;452982;12,9726604416824;430482;289
"9723";69847;2024;1;"Montevideo";8;1;2;41;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;15;0;2;2;1;1;9;2;59481,85;24481,85;24481,85;507490;17;18;10,9934265029821;59482;10,1056873056663;24482;324
"9724";69848;2024;1;"Montevideo";8;1;2;29;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;8;0;0;40;3;2;2;2;1;9;2;90833,54;70000;90833,54;245703,38;20;3;11,4167838796441;90834;11,4167838796441;90834;9
"9725";69849;2024;1;"Montevideo";8;1;1;59;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;2;2;80481,85;80481,85;80481,85;258500;12;41;11,2957869721469;80482;11,2957869721469;80482;1681
